ID,CODE,NAME,ALTNAME,ADDRESS,TEL1,MOBILE_NO,WEBSITE,EMAIL,FAX,OPEN_TIME,ADMIN_ID,PARENT_ID,BRANCH,LOCATE,REL_TYPE,X,Y
2659,195,Starmall,,"M. Paterno Street, Brgy. Pasadena, San Juan City, Metro Manila",,,,,,1000-2100,133905027,0,Edsa-Shaw,,0,121.0537683,14.58237367
282965,212,Katrinice Telecom,,"M. Paterno Street, Brgy. Pasadena, San Juan City, Metro Manila",02-4941179,,,,,1000-2100,133905027,2659,Starmall Edsa-Shaw,Starmall,1,121.0542363,14.58297769
2669,23,Starmall Shaw Parking,,"M. Rodriguez Street, Brgy. La Huerta, Paranaque City, Metro Manila",,,,,,,133905027,2659,,Starmall,1,121.0540225,14.58320783
283701,243,Jae Collectibles,,"M. Roxas Drive, Brgy. 873, Manila, Metro Manila",02-6354426,,,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283703,225,Ace Hardware,,"M. Roxas Drive, Brgy. 873, Manila, Metro Manila",02-6331471,,www.acehardware.ph,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283704,325,Yamaha,,"M. Roxas Drive, Brgy. 873, Manila, Metro Manila",02-6335070,,www.yamaha-motor.com.ph,,02-6331730,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283707,392,Yards & Meters,,"M. Roxas Drive, Brgy. 873, Manila, Metro Manila",02-6341171,,,,02-6340701,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283710,231,JB Music,,"M. Roxas Street, Brgy. Calumpang, Marikina City, Metro Manila",02-6355691,,www.jbmusic.com.ph,,02-6355692,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283711,392,Bloomingdales Fabric Center,,"M. Roxas Street, Brgy. Calumpang, Marikina City, Metro Manila",02-6335076,,,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283714,345,The Optical Shop,,"M. Roxas Street, Brgy. Pamplona Tres, Las Pinas City, Metro Manila",02-6331890,,www.theopticalshopinc.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283719,240,Aloha,,"M. S. Santos Street, Brgy. Katuparan, Taguig City, Metro Manila",02-4703175,,www.alohaboardsports.com,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283725,222,Decor Contemporary Furniture,,"M. Salvador Street, Brgy. San Perfecto, San Juan City, Metro Manila",02-6385745,,,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283730,227,Kristine Jewelry,,"M. Santos Street, Martinville, Brgy. Pulang Lupa Dos, Las Pinas City, Metro Manila",02-6335053,,,,02-6331696,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283735,227,Naomi,,"M. T. Dioquino Street, Brgy. San Roque, Quezon City, Metro Manila",02-6360446,,www.naomi.com.ph,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283736,227,Goldenhills Jewelry,,"M.H. Del Pilar Street, Brgy. 110, Caloocan City, Metro Manila",02-4706521,0922-8902002,www.goldenhillsjewelry.com,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283739,227,Jewelmer,,"M.H. Del Pilar Street, Brgy. 113, Caloocan City, Metro Manila",02-6335068,,www.jewelmer.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283742,220,The Brain Audio Visual,,"M.H. Del Pilar Street, Brgy. 666, Manila, Metro Manila",02-6361114,,,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283745,227,Hearts & Arrows,,"M.H. Del Pilar Street, Brgy. 666, Manila, Metro Manila",02-7064496,,www.heartsandarrows.com.ph,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283752,213,Guess Ranch,,"M.H. Del Pilar Street, Brgy. 667, Manila, Metro Manila",02-6331779,,www.guess.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283754,213,Just Jewels,,"M.H. Del Pilar Street, Brgy. 699, Manila, Metro Manila",02-6335077,,www.justjewels.com.ph,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283755,213,Tutto Moda,,"M.H. Del Pilar Street, Brgy. 701, Manila, Metro Manila",02-4703366,,www.tuttomoda.net,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283756,213,Lacoste,,"M.H. Del Pilar Street, Brgy. 701, Manila, Metro Manila",02-6321198,,www.lacoste.com.ph,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283757,227,Gioielli,,"M.V. Delos Santos Street, Brgy. 400, Manila, Metro Manila",02-6335098,,,,,MON-THU 1000-2000; FRI 1000-2100; SAT 1000-2300,133905027,549951,,SM Megamall,1,121.05712,14.58321
283758,213,Timberland,,"M.V. Delos Santos Street, Brgy. 400, Manila, Metro Manila",02-6363081,,www.facebook.com/timberlandPH,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283759,213,Linea Italia,,"Ma. Leni, Hulong Duhat, 1470 Malabon City, Metro Manila",02-6332068,,www.lineaitaliagroup.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283764,391,Camerahaus,,"Maalalahanin Street, Brgy. Teachers Village East, Quezon City, Metro Manila",02-6356039,0922-8179183,www.camerahaus.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283796,217,PC Corner,,"Maamo Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-6318786,,www.pccorner.com.ph,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283804,217,Acer and Microsoft Digital Lifestyle Center,,"Maamo Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-6332237,,www.villman.com,,02-6332237,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283807,212,Memo Xpress,,"Maamo Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-6355304,,www.memoxpress.ph,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283818,228,Swatch,,"Maamo Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-6335544,,www.swatch.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283821,213,Guess,,"Maamo Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-6331778,,www.guess.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283822,345,Good Vision Optical,,"Maamo Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-6331747,,,,02-6331747,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283694,332,Mr. Quickie,,"Maaralin Street, Brgy. Central, Quezon City, Metro Manila",02-6352200,,www.mrquickie.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283692,37,Wham Burgers & Sausages,,"Maaralin Street, Brgy. Central, Quezon City, Metro Manila",02-4703279,,www.whamburgers.com,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283696,268,QP Designs,,"Maayusin Street, Brgy. U.p. Village, Quezon City, Metro Manila",02-6338178,,www.qpdesigns.weebly.com,,,MON-THU 1000-2100; FRI 1000-2200; SAT-SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283702,252,Ricky Reyes Salon,,"Mabilis Street, Brgy. Pinyahan, Quezon City, Metro Manila",02-6331660,,www.rickyreyes.ph,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283728,252,I-Lash Extensions Salon,,"Mabilis Street, Brgy. Pinyahan, Quezon City, Metro Manila",02-2324239,,www.ilashsalon.com.ph,,,MON-THU 1000-2100; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283734,269,Lay Bare Waxing Salon,,"Mabolo Street, Brgy. Talon Singko, Las Pinas City, Metro Manila",02-4708872,,www.lay-bare.com,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283768,252,Headway Barbershop & Salon,,"Mabuhay Street, Brgy. 782, Manila, Metro Manila",02-6335333,,,,02-6335333,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283697,44,Shakeys,,"Mabuhay Street, Brgy. Central, Quezon City, Metro Manila",02-6320569,,www.shakeyspizza.ph,,,,133905027,549951,,SM Megamall,1,121.05712,14.58321
283698,44,Sushi-Ya,,"Mabuhay Street, Brgy. Central, Quezon City, Metro Manila",,,,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283767,140,Pain & Rehab,,"Macabagdal Street, Brgy. 96, Caloocan City, Metro Manila",,,,,02-6376009,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283772,140,In My Womb,,"MacArthur Avenue, Brgy. Fort Bonifacio, Taguig City, Metro Manila",,,,,,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
283776,294,Flawless,,"MacArthur Highway, Marulas, 1440 Valenzuela City, Metro Manila",,,www.flawless.com.ph,,02-6879117,MON-THU 1000-2100; FRI-SAT 1000-2200; SUN 1000-2100,133905027,549951,,SM Megamall,1,121.05712,14.58321
293819,195,SM Megamall Building D,,"MacArthur Highway, Marulas, 1440 Valenzuela City, Metro Manila",,,www.smsupermalls.com,,,,133905027,549951,,SM Megamall,1,121.0559534,14.58341805
2733,354,Palladium Clubhouse,,"MacArthur Highway, Marulas, 1440 Valenzuela City, Metro Manila",,,,,,,133905013,522975,,Palladium,2,121.0462703,14.58596529
2648,23,SM Megamall Building B Parking,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,,,,,,133905027,549951,,SM Megamall,1,121.0572665,14.58253494
2665,195,SM Megamall Building B,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,,www.smsupermalls.com,,,,133905027,549951,,SM Megamall,1,121.05719,14.583185
282175,33,Tea 101,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,0916-4063955,,,,,133905013,2502,,California Garden Square,2,121.0473541,14.57884263
275712,49,UnionBank,Union Bank of the Philippines,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,,www.unionbankph.com,,,,133905013,767282,,California Garden Sq.-Glenhaven Tower 1,1,121.0467265,14.5792817
2502,4,California Garden Square,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,,,,,,133905013,0,,,0,121.048156,14.578537
223540,3,P&D Building,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,,,,,,133905021,0,,,0,121.0247985,14.59075571
223548,237,Zenco Footstep,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",02-5314865,,,,,,133905021,0,Kalentong-Mandaluyong,,0,121.0251772,14.59113259
256606,423,PCP-12,,"MacArthur Highway, Potrero, 1470 Malabon City, Metro Manila",,,,,,24HOURS,133905021,0,Kalentong,,0,121.0257781,14.59145001
223552,62,Kalentong Fire Sub-Station,,"Madasalin Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0253422,14.59129762
223551,67,Mandaluyong Police Community Precinct,,"Madasalin Street, Brgy. Teachers Village West, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.025411,14.59134801
2755,110,San Felipe Parochial School,,"Madison Square Pioneer, Pioneer Street, Brgy. Buayang Bato, Mandaluyong City, Metro Manila",,,,,,,133905024,0,,,0,121.0268034,14.58631307
276948,218,7-Eleven,,"Madison Square Pioneer, Pioneer Street, Brgy. Buayang Bato, Mandaluyong City, Metro Manila",02-5342557,,www.7-eleven.com.ph,,,24HOURS,133905024,0,Aglipay,,0,121.0258932,14.5862215
223433,142,Micromedic Laboratory,,"Madison Street, Brgy. Greenhills, San Juan City, Metro Manila",02-5761127,0907-1745535,,,02-5351438,24HOURS,133905024,0,Mandaluyong,,0,121.0260104,14.5864477
276959,181,BEC Basic Ecclesial Community Office,,"Madison Street, Brgy. Greenhills, San Juan City, Metro Manila",,,,,,,133905024,0,,,0,121.0263001,14.58616383
223507,25,Poblacion Barangay Hall,,"Madre Ignacia Road, Brgy. 701, Manila, Metro Manila",,,,,,,133905024,0,,,0,121.026598,14.58741027
223726,181,Ang Templo ng Dios,,"Madre Ignacia Road, Brgy. 701, Manila, Metro Manila",,,,,,,133905024,0,,,0,121.0287915,14.58813387
223528,212,Maridel Enterprises,,"Madre Isabella De Rosis Street, Brgy. Don Bosco, Paranaque City, Metro Manila",,,,,,,133905021,0,,,0,121.0236483,14.58936118
223531,45,Mandaluyong Traders Development Cooperative,,"Madre Silva Street, Brgy. Roxas, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0243613,14.58954626
223501,25,Burol Barangay Hall,,"Madrigal Avenue, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905007,0,,,0,121.0282976,14.5895102
223530,141,Pag-asa Health Center,,"Madrigal Avenue, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905021,0,,,0,121.0242839,14.58970365
2869,110,Don Bosco Technical College Mandaluyong,,"Madrigal Avenue, Madrigal Business Park I, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905021,0,,,0,121.0254594,14.5898623
223621,336,Best Crystal,,"Madrigal Avenue, Madrigal Business Park I, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905009,0,,,0,121.0296944,14.59085494
2911,181,Mandaluyong Bible Christian Church,,"Madrigal Avenue, Madrigal Business Park I, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905002,0,,,0,121.0299937,14.59112749
223623,141,Bagong Silang Health Center,,"Madrigal Avenue, Madrigal Business Park I, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905002,0,,,0,121.0303986,14.5910891
223622,25,Bagong Silang Barangay Hall,,"Madrigal Avenue, Madrigal Business Park I, Brgy. New Alabang Village, Muntinlupa City, Metro Manila",,,,,,,133905002,0,,,0,121.0302476,14.59112608
256626,363,Mandaluyong Ice Plant and Cold Storage,,"Maestrang Pinang Street, Brgy. Ligid-tipas, Taguig City, Metro Manila",02-5318296,,,,,,133905009,0,,,0,121.0295012,14.59279861
283689,37,Mang Inasal,,"Maestrang Pinang Street, Brgy. Ligid-tipas, Taguig City, Metro Manila",02-5336264,,www.manginasal.com,,02-5336264,1000-2100,133905002,2962,SM Hypermarket-Mandaluyong,SM Hypermarket,1,121.03025,14.59282
2962,404,SM Hypermarket,,"Maestrang Pinang Street, Brgy. Ligid-tipas, Taguig City, Metro Manila",02-5311826,,www.smhypermarket.com,,,1000-2100,133905002,0,Mandaluyong,,0,121.029797,14.592608
2994,180,Daang Bakal Chapel,,"Magallanes Drive, Brgy. 654, Manila, Metro Manila",,,,,,,133905009,0,,,0,121.0294378,14.59371823
223598,4,Horizon City Flats,,"Magallanes Drive, Brgy. 656, Manila, Metro Manila",,,,,,,133905009,0,,,0,121.0297826,14.59424634
32968,37,Charlie Wanton Special,,"Magallanes Drive, Brgy. 656, Manila, Metro Manila",02-7181880,,,,,0900-2200,133905009,0,,,0,121.02963,14.59438833
276970,37,Aling Banangs,Aling Banangs Restaurant & Catering Services,"Magallanes Drive, Brgy. 656, Manila, Metro Manila",02-7170633,,,,,,133905009,0,,,0,121.0278399,14.59482482
223732,52,A-Miles Pawnshop,,"Magallanes Drive, Brgy. 666, Manila, Metro Manila",,,,,,,133905009,0,,,0,121.0279817,14.59481835
2959,364,LTO,Land Transportation Office,"Magallanes Drive, Brgy. 666, Manila, Metro Manila",02-5322726,,www.lto.gov.ph,,,,133905002,0,Mandaluyong Extension Office,,0,121.0300135,14.59250859
2953,112,Jose Rizal University,,"Magallanes Street, Brgy. Tunasan, Muntinlupa City, Metro Manila",,,,,,,133905009,0,,,0,121.029116,14.592381
223592,110,Law School Graduate School,,"Magallanes Street, Brgy. Tunasan, Muntinlupa City, Metro Manila",,,,,,,133905009,2953,,Jose Rizal University,2,121.0279019,14.59312341
223422,116,Southstar Drug,,"Magat Salamat Street, Brgy. Bagumbuhay, Quezon City, Metro Manila",02-5328778,,www.southstardrug.com.ph,,,,133905024,223420,RV Place,RV Place,1,121.0261003,14.58556439
223421,252,Wow Hair Salon,,"Magat Salamat Street, Brgy. Bagumbuhay, Quezon City, Metro Manila",,,,,,,133905024,223420,,RV Place,1,121.0259934,14.5856567
276917,137,Arphy Dental Clinic,,"Magdalena Arcade, Evacom Avenue, Brgy. San Dionisio, Paranaque City, Metro Manila",,,,,,,133905024,223420,,RV Place,1,121.0260819,14.58557629
276918,137,Ortego Dental Clinic,,"Magdalena Arcade, Evacom Avenue, Brgy. San Dionisio, Paranaque City, Metro Manila",,0917-3559504,,,,,133905024,223420,,RV Place,1,121.0260072,14.58558997
223423,336,Clean Water,,"Magdalena Jalandoni Street, Brgy. 76, Pasay City, Metro Manila",,,,,,,133905024,571895,,JB Tatco Place Building,1,121.0262941,14.58538881
256571,218,Easy Mart,,"Magenta Drive, Brgy. B. F. International Village, Paranaque City, Metro Manila",02-5316701,,,,,,133905021,223537,,Munting Palengke,1,121.024411,14.59037126
223537,196,Munting Palengke,,"Magenta Drive, Brgy. B. F. International Village, Paranaque City, Metro Manila",,,,,,,133905021,0,,,0,121.024383,14.590456
223538,49,"Citystate Savings Bank, Inc.",,"Maginhawa Street, Brgy. Krus Na Ligas, Quezon City, Metro Manila",,,www.citystatesavings.com,,,,133905021,0,,,0,121.0245359,14.59058283
256572,48,China Bank Savings-ATM,CBS-ATM,"Maginhawa Street, Brgy. Old Capitol Site, Quezon City, Metro Manila",02-8847600,,www.cbs.com.ph,,,24HOURS,133905021,911006,Mandaluyong,Paternos Condominium,1,121.0246658,14.59070456
223539,49,China Bank Savings,CBS,"Maginhawa Street, Brgy. Old Capitol Site, Quezon City, Metro Manila",,,www.cbs.com.ph,,,,133905021,911006,Mandaluyong,Paternos Condominium,1,121.0246658,14.59070456
223545,252,Index Salon,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",,,www.indexsalon.com.ph,,,,133905021,0,,,0,121.024912,14.59092731
256640,336,999 Water Station,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-5335761,0919-4104867,,,,,133905021,2958,,Marketplace Shopping Mall,1,121.025416,14.59193786
256630,56,Cebuana Lhuillier,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-5336823,,www.cebuanalhuillier.com,,,,133905021,2958,,Marketplace Shopping Mall,1,121.0252326,14.59153892
256642,511,LBC,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-5318795,,www.lbcexpress.com,,,,133905021,2958,Kalentong Market Place,Marketplace Shopping Mall,1,121.025416,14.59193786
256639,116,The Generics Pharmacy,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-3842052,,www.tgp.com.ph,,,,133905021,2958,Kalentong Branch,Marketplace Shopping Mall,1,121.025416,14.59193786
256635,245,Ticket Express,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-5319023,,,,,,133905021,2958,Market Place,Marketplace Shopping Mall,1,121.025416,14.59193786
256631,252,Davids Salon,,"Maginhawa Street, Brgy. Sikatuna Village, Quezon City, Metro Manila",02-5339850,,www.davidsalon.com.ph,,,,133905021,2958,Market Place,Marketplace Shopping Mall,1,121.025416,14.59193786
256632,52,Villarica,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",02-5314427,,www.villaricapawnshop.ph,,,,133905021,2958,,Marketplace Shopping Mall,1,121.0255435,14.59190454
256633,48,Malayan Bank-ATM,"Malayan Bank Savings and Mortgage Bank, Inc.-ATM","Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,www.malayanbank.com,,02-5333659,,133905021,2958,,Marketplace Shopping Mall,1,121.0251157,14.59151693
256641,44,Tasa Tsina,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,2958,,Marketplace Shopping Mall,1,121.025416,14.59193786
256634,140,The Family Health Specialist,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,2958,,Marketplace Shopping Mall,1,121.0252017,14.59152444
223555,196,Kalentong Market,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0250175,14.59134775
256574,196,Fred and Elda,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",02-5330240,,,,,,133905021,223555,,Kalentong Market,1,121.0249115,14.59155736
223544,225,Camsur General Merchandise,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0246648,14.59105745
2937,112,Arellano University,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0246192,14.59136051
223543,36,Mister Donut,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",02-6313653,,www.misterdonut.ph,,,,133905021,223544,,Camsur General Merchandise,1,121.024685,14.5910228
256575,226,"Modern Art Home Interiors, Inc.",,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",02-7480495,,,,,,133905021,0,,,0,121.0244986,14.59091219
2749,352,Senior Citizens Center & Multi-Purpose Hall,,"Maginhawa Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905015,0,,,0,121.020941,14.58603312
2725,108,Renato R. Lopez Elementary School,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905015,0,,,0,121.0210988,14.5852885
223428,116,The Generics Pharmacy,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,www.tgp.com.ph,,,,133905024,0,,,0,121.0257499,14.58607038
223424,241,Miscellony,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",02-5322174,,,,,,133905024,0,,,0,121.0258425,14.58592743
223437,225,New Vergara Trading,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.0251751,14.58687294
2788,107,Mandaluyong High School,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.0248828,14.58678201
223431,116,Southstar Drug,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",02-5310929,,www.southstardrug.com.ph,,,,133905024,0,,,0,121.0257375,14.58647648
223434,141,Casino Medical Clinic,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,A.T. Reyes,,0,121.0256635,14.58663841
2785,181,Sanctuario de Santo Nino,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.0258015,14.58680922
223439,311,Royce Carwash,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.0253574,14.58704479
223438,38,Baliwag Lechon Manok,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,www.baliwaglechonmanok.com,,,,133905024,0,Aglipay,,0,121.0251769,14.58736346
223610,3,HVS Building,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.0250009,14.58758097
223611,252,Chlokenyth Salon & Spa,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,223610,,HVS Building,1,121.0250009,14.58758097
223613,138,Pediatrics Y.P. Miranda Eye & Ent,,"Maginhawa Street, Brgy. U.p. Village, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.0249252,14.58764707
223614,333,Starformer Trading,,"Maginoo Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133905024,276921,,Rush Hour Gym,1,121.0248545,14.58772883
223616,336,Aqua Azul,,"Maginoo Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.024754,14.587791
223615,277,ABT Laundry,,"Maginoo Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133905024,0,,,0,121.024779,14.58776806
223521,252,Chilyn Salon & Spa,,"Maginoo Street, Brgy. Central, Quezon City, Metro Manila",,,www.marysalon.com.ph,,,,133905021,0,,,0,121.0236977,14.58884544
256585,224,Promotional Item and Corporate Gifts,,"Maginoo Street, Brgy. Central, Quezon City, Metro Manila",02-6647127,0922-8078256,,,,,133905021,0,,,0,121.0242202,14.58808102
223516,110,St. Anthony of Makati Annex,,"Maginoo Street, Brgy. Central, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0240694,14.58820684
223515,56,Cebuana Lhuillier,,"Magistrado Abad-Santos Street, Brgy. 609, Manila, Metro Manila",02-6214553,,www.cebuanalhuillier.com,,,,133905021,0,Aglipay,,0,121.0245034,14.58812083
223514,252,Fresh Salon & Spa,,"Magistrado Araullo Street, Brgy. 609, Manila, Metro Manila",02-7489788,0922-9373283,www.freshsalon-spa.com,,,,133905021,0,Aglipay,,0,121.0244611,14.58814938
223513,344,Lotto Outlet,,"Magistrado Araullo Street, Brgy. 609, Manila, Metro Manila",,,,,,,133905021,0,,,0,121.0243561,14.58826401
223517,204,Super Bikes Center,,"Magistrado Araullo Street, Brgy. 611, Manila, Metro Manila",02-5352601,,,,,,133905021,0,,,0,121.0241437,14.58866435
223519,273,Electronics Service Center,,"Magistrado Araullo Street, Brgy. 618, Manila, Metro Manila",,,,,,,133905021,0,,,0,121.0239937,14.58889775
223520,252,Lito Hair Designer,,"Magistrado Imperial Street, Brgy. 613, Manila, Metro Manila",,,,,,,133905021,0,,,0,121.0238838,14.58906438
256583,140,Animal Bite Center,,"Magiting Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0239596,14.5889655
223525,116,GMD Express Pharmacy,,"Magiting Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0238333,14.58912124
223524,140,Global Multi-Specialty Health and Wellness Clinic,,"Magiting Street, Brgy. Teachers Village East, Quezon City, Metro Manila",,,,,,,133905021,0,,,0,121.0238665,14.589156
256638,38,Fruitas Ice Candy,,"Magiting Street, Brgy. Teachers Village East, Quezon City, Metro Manila",02-7318886,0922-8277717,www.fruitasgroup.com,,,,133905021,2958,,Marketplace Shopping Mall,1,121.025741,14.59193731
